datatime,external_event
2020-03-21 19:03:28,Y
2020-03-21 19:03:29,Y
2020-03-21 19:03:30,Y
2020-03-21 19:03:31,Y
2020-03-21 19:03:32,Y
2020-03-21 19:03:33,Y
2020-03-21 19:03:34,Y
2020-03-27 19:25:27,Y
2020-03-27 19:25:28,Y
2020-03-27 19:25:29,Y
2020-03-27 19:25:30,Y
2020-03-27 19:25:31,Y
2020-03-27 19:25:32,Y
2020-03-27 19:25:33,Y
2020-03-27 19:25:34,Y
2020-03-27 19:25:35,Y
2020-03-27 19:25:36,Y
2020-03-27 19:25:37,Y
2020-03-27 19:25:38,Y
2020-03-27 19:25:39,Y
2020-03-27 19:25:40,Y
2020-03-27 19:25:41,Y
2020-03-27 19:25:42,Y
2020-03-21 21:54:15,Y
2020-03-21 21:54:16,Y
2020-03-21 21:54:17,Y
2020-03-21 21:54:18,Y
2020-03-21 21:54:19,Y
2020-03-21 21:54:20,Y
2020-03-21 21:54:21,Y
2020-03-21 21:54:22,Y
2020-03-21 21:54:23,Y
2020-03-21 21:54:24,Y
2020-03-21 21:54:25,Y
2020-03-21 21:54:26,Y
2020-03-21 21:54:27,Y
2020-03-21 21:54:28,Y
2020-03-21 21:54:29,Y
2020-03-21 21:54:30,Y
2020-03-22 22:36:37,Y
2020-03-22 22:36:38,Y
2020-03-22 22:36:39,Y
2020-03-22 22:36:40,Y
2020-03-22 22:36:41,Y
2020-03-22 22:36:42,Y
2020-03-22 22:36:43,Y
2020-03-22 22:36:44,Y
2020-03-22 22:36:45,Y
2020-03-22 22:36:46,Y
2020-03-22 22:36:47,Y
2020-03-22 22:36:48,Y
2020-03-22 22:36:49,Y
2020-03-22 22:36:50,Y
2020-03-22 22:36:51,Y
2020-03-22 22:36:52,Y
2020-03-27 21:04:16,Y
2020-03-27 21:04:17,Y
2020-03-27 21:04:18,Y
2020-03-27 21:04:19,Y
2020-03-27 21:04:20,Y
2020-03-27 21:04:21,Y
2020-03-27 21:04:22,Y
2020-03-27 21:04:23,Y
2020-03-27 21:04:24,Y
2020-03-27 21:04:25,Y
2020-03-27 21:04:26,Y
2020-03-27 21:04:27,Y
2020-03-27 21:04:28,Y
2020-03-27 21:04:29,Y
2020-03-27 21:04:30,Y
2020-03-27 21:04:31,Y
2020-03-22 19:22:17,Y
2020-03-22 19:22:18,Y
2020-03-22 19:22:19,Y
2020-03-22 19:22:20,Y
2020-03-22 19:22:21,Y
2020-03-22 19:22:22,Y
2020-03-22 19:22:23,Y
2020-03-22 19:22:24,Y
2020-03-22 19:22:25,Y
2020-03-22 19:22:26,Y
2020-03-22 19:22:27,Y
2020-03-22 19:22:28,Y
2020-03-22 19:22:29,Y
2020-03-22 19:22:30,Y
2020-03-22 19:22:31,Y
2020-03-22 19:22:32,Y
2020-03-22 22:57:36,Y
2020-03-22 22:57:37,Y
2020-03-22 22:57:38,Y
2020-03-22 22:57:39,Y
2020-03-22 22:57:40,Y
2020-03-22 22:57:41,Y
2020-03-22 22:57:42,Y
2020-03-22 22:57:43,Y
2020-03-22 22:57:44,Y
2020-03-22 22:57:45,Y
2020-03-22 22:57:46,Y
2020-03-22 22:57:47,Y
2020-03-22 22:57:48,Y
2020-03-22 22:57:49,Y
2020-03-22 22:57:50,Y
2020-03-22 22:57:51,Y
2020-03-29 21:10:24,Y
2020-03-29 21:10:25,Y
2020-03-29 21:10:26,Y
2020-03-29 21:10:27,Y
2020-03-29 21:10:28,Y
2020-03-29 21:10:29,Y
2020-03-29 21:10:30,Y
2020-03-29 21:10:31,Y
2020-03-29 21:10:32,Y
2020-03-29 21:10:33,Y
2020-03-29 21:10:34,Y
2020-03-29 21:10:35,Y
2020-03-29 21:10:36,Y
2020-03-29 21:10:37,Y
2020-03-29 21:10:38,Y
2020-03-29 21:10:39,Y
2020-03-21 19:15:41,Y
2020-03-21 19:15:42,Y
2020-03-21 19:15:43,Y
2020-03-21 19:15:44,Y
2020-03-21 19:15:45,Y
2020-03-21 19:15:46,Y
2020-03-21 19:15:47,Y
2020-03-21 19:15:48,Y
2020-03-21 19:15:49,Y
2020-03-21 19:15:50,Y
2020-03-21 19:15:51,Y
2020-03-21 19:15:52,Y
2020-03-21 19:15:53,Y
2020-03-21 19:15:54,Y
2020-03-21 19:15:55,Y
2020-03-21 19:15:56,Y
2020-03-29 19:15:18,Y
2020-03-29 19:15:19,Y
2020-03-29 19:15:20,Y
2020-03-29 19:15:21,Y
2020-03-29 19:15:22,Y
2020-03-29 19:15:23,Y
2020-03-29 19:15:24,Y
2020-03-29 19:15:25,Y
2020-03-29 19:15:26,Y
2020-03-29 19:15:27,Y
2020-03-29 19:15:28,Y
2020-03-29 19:15:29,Y
2020-03-29 19:15:30,Y
2020-03-29 19:15:31,Y
2020-03-29 19:15:32,Y
2020-03-29 19:15:33,Y
2020-03-30 16:16:43,R
2020-03-30 16:16:44,R
2020-03-30 16:16:45,R
2020-03-30 16:16:46,R
2020-03-30 16:16:47,R
2020-03-30 16:16:48,R
2020-03-30 16:16:49,R
2020-03-30 16:16:50,R
2020-03-30 16:16:51,R
2020-03-30 16:16:52,R
2020-03-30 16:16:53,R
2020-03-30 16:16:54,R
2020-03-30 16:16:55,R
2020-03-30 16:16:56,R
2020-03-30 16:16:57,R
2020-03-30 16:16:58,R
2020-03-31 12:33:01,R
2020-03-31 12:33:02,R
2020-03-31 12:33:03,R
2020-03-31 12:33:04,R
2020-03-31 12:33:05,R
2020-03-31 12:33:06,R
2020-03-31 12:33:07,R
2020-03-31 12:33:08,R
2020-03-31 12:33:09,R
2020-03-31 12:33:10,R
2020-03-31 12:33:11,R
2020-03-31 12:33:12,R
2020-03-31 12:33:13,R
2020-03-31 12:33:14,R
2020-03-31 12:33:15,R
2020-03-31 12:33:16,R
2020-03-28 17:02:12,R
2020-03-28 17:02:13,R
2020-03-28 17:02:14,R
2020-03-28 17:02:15,R
2020-03-28 17:02:16,R
2020-03-28 17:02:17,R
2020-03-28 17:02:18,R
2020-03-28 17:02:19,R
2020-03-28 17:02:20,R
2020-03-28 17:02:21,R
2020-03-28 17:02:22,R
2020-03-28 17:02:23,R
2020-03-28 17:02:24,R
2020-03-28 17:02:25,R
2020-03-28 17:02:26,R
2020-03-28 17:02:27,R
2020-03-28 16:08:10,R
2020-03-28 16:08:11,R
2020-03-28 16:08:12,R
2020-03-28 16:08:13,R
2020-03-28 16:08:14,R
2020-03-28 16:08:15,R
2020-03-28 16:08:16,R
2020-03-28 16:08:17,R
2020-03-28 16:08:18,R
2020-03-28 16:08:19,R
2020-03-28 16:08:20,R
2020-03-28 16:08:21,R
2020-03-28 16:08:22,R
2020-03-28 16:08:23,R
2020-03-28 16:08:24,R
2020-03-28 16:08:25,R
2020-03-31 16:46:55,R
2020-03-31 16:46:56,R
2020-03-31 16:46:57,R
2020-03-31 16:46:58,R
2020-03-31 16:46:59,R
2020-03-31 16:47:00,R
2020-03-31 16:47:01,R
2020-03-31 16:47:02,R
2020-03-31 16:47:03,R
2020-03-31 16:47:04,R
2020-03-31 16:47:05,R
2020-03-31 16:47:06,R
2020-03-31 16:47:07,R
2020-03-31 16:47:08,R
2020-03-31 16:47:09,R
2020-03-31 16:47:10,R
2020-03-28 17:58:37,R
2020-03-28 17:58:38,R
2020-03-28 17:58:39,R
2020-03-28 17:58:40,R
2020-03-28 17:58:41,R
2020-03-28 17:58:42,R
2020-03-28 17:58:43,R
2020-03-28 17:58:44,R
2020-03-28 17:58:45,R
2020-03-28 17:58:46,R
2020-03-28 17:58:47,R
2020-03-28 17:58:48,R
2020-03-28 17:58:49,R
2020-03-28 17:58:50,R
2020-03-28 17:58:51,R
2020-03-28 17:58:52,R
2020-03-28 13:10:28,R
2020-03-28 13:10:29,R
2020-03-28 13:10:30,R
2020-03-28 13:10:31,R
2020-03-28 13:10:32,R
2020-03-28 13:10:33,R
2020-03-28 13:10:34,R
2020-03-28 13:10:35,R
2020-03-28 13:10:36,R
2020-03-28 13:10:37,R
2020-03-28 13:10:38,R
2020-03-28 13:10:39,R
2020-03-28 13:10:40,R
2020-03-28 13:10:41,R
2020-03-28 13:10:42,R
2020-03-28 13:10:43,R
2020-03-30 13:10:38,R
2020-03-30 13:10:39,R
2020-03-30 13:10:40,R
2020-03-30 13:10:41,R
2020-03-30 13:10:42,R
2020-03-30 13:10:43,R
2020-03-30 13:10:44,R
2020-03-30 13:10:45,R
2020-03-30 13:10:46,R
2020-03-30 13:10:47,R
2020-03-30 13:10:48,R
2020-03-30 13:10:49,R
2020-03-30 13:10:50,R
2020-03-30 13:10:51,R
2020-03-30 13:10:52,R
2020-03-30 13:10:53,R
2020-03-28 23:10:07,R
2020-03-28 23:10:08,R
2020-03-28 23:10:09,R
2020-03-28 23:10:10,R
2020-03-28 23:10:11,R
2020-03-28 23:10:12,R
2020-03-28 23:10:13,R
2020-03-28 23:10:14,R
2020-03-28 23:10:15,R
2020-03-28 23:10:16,R
2020-03-28 23:10:17,R
2020-03-28 23:10:18,R
2020-03-28 23:10:19,R
2020-03-28 23:10:20,R
2020-03-28 23:10:21,R
2020-03-28 23:10:22,R
2020-03-27 23:08:06,R
2020-03-27 23:08:07,R
2020-03-27 23:08:08,R
2020-03-27 23:08:09,R
2020-03-27 23:08:10,R
2020-03-27 23:08:11,R
2020-03-27 23:08:12,R
2020-03-27 23:08:13,R
2020-03-27 23:08:14,R
2020-03-27 23:08:15,R
2020-03-27 23:08:16,R
2020-03-27 23:08:17,R
2020-03-27 23:08:18,R
2020-03-27 23:08:19,R
2020-03-27 23:08:20,R
2020-03-27 23:08:21,R
2020-03-25 23:25:49,R
2020-03-25 23:25:50,R
2020-03-25 23:25:51,R
2020-03-25 23:25:52,R
2020-03-25 23:25:53,R
2020-03-25 23:25:54,R
2020-03-25 23:25:55,R
2020-03-25 23:25:56,R
2020-03-25 23:25:57,R
2020-03-25 23:25:58,R
2020-03-25 23:25:59,R
2020-03-25 23:26:00,R
2020-03-25 23:26:01,R
2020-03-25 23:26:02,R
2020-03-25 23:26:03,R
2020-03-25 23:26:04,R
2020-03-26 23:23:01,R
2020-03-26 23:23:02,R
2020-03-26 23:23:03,R
2020-03-26 23:23:04,R
2020-03-26 23:23:05,R
2020-03-26 23:23:06,R
2020-03-26 23:23:07,R
2020-03-26 23:23:08,R
2020-03-26 23:23:09,R
2020-03-26 23:23:10,R
2020-03-26 23:23:11,R
2020-03-26 23:23:12,R
2020-03-26 23:23:13,R
2020-03-26 23:23:14,R
2020-03-26 23:23:15,R
2020-03-26 23:23:16,R
2020-04-02 19:57:46,R
2020-04-02 19:57:47,R
2020-04-02 19:57:48,R
2020-04-02 19:57:49,R
2020-04-02 19:57:50,R
2020-04-02 19:57:51,R
2020-04-02 19:57:52,R
2020-04-02 19:57:53,R
2020-04-02 19:57:54,R
2020-04-02 19:57:55,R
2020-04-02 19:57:56,R
2020-04-02 19:57:57,R
2020-04-02 19:57:58,R
2020-04-02 19:57:59,R
2020-04-02 19:58:00,R
2020-04-02 19:58:01,R
2020-03-31 23:34:13,R
2020-03-31 23:34:14,R
2020-03-31 23:34:15,R
2020-03-31 23:34:16,R
2020-03-31 23:34:17,R
2020-03-31 23:34:18,R
2020-03-31 23:34:19,R
2020-03-31 23:34:20,R
2020-03-31 23:34:21,R
2020-03-31 23:34:22,R
2020-03-31 23:34:23,R
2020-03-31 23:34:24,R
2020-03-31 23:34:25,R
2020-03-31 23:34:26,R
2020-03-31 23:34:27,R
2020-03-31 23:34:28,R
2020-03-25 23:08:59,R
2020-03-25 23:09:00,R
2020-03-25 23:09:01,R
2020-03-25 23:09:02,R
2020-03-25 23:09:03,R
2020-03-25 23:09:04,R
2020-03-25 23:09:05,R
2020-03-25 23:09:06,R
2020-03-25 23:09:07,R
2020-03-25 23:09:08,R
2020-03-25 23:09:09,R
2020-03-25 23:09:10,R
2020-03-25 23:09:11,R
2020-03-25 23:09:12,R
2020-03-25 23:09:13,R
2020-03-25 23:09:14,R
2020-03-29 23:27:03,R
2020-03-29 23:27:04,R
2020-03-29 23:27:05,R
2020-03-29 23:27:06,R
2020-03-29 23:27:07,R
2020-03-29 23:27:08,R
2020-03-29 23:27:09,R
2020-03-29 23:27:10,R
2020-03-29 23:27:11,R
2020-03-29 23:27:12,R
2020-03-29 23:27:13,R
2020-03-29 23:27:14,R
2020-03-29 23:27:15,R
2020-03-29 23:27:16,R
2020-03-29 23:27:17,R
2020-03-29 23:27:18,R
2020-04-01 18:33:06,R
2020-04-01 18:33:07,R
2020-04-01 18:33:08,R
2020-04-01 18:33:09,R
2020-04-01 18:33:10,R
2020-04-01 18:33:11,R
2020-04-01 18:33:12,R
2020-04-01 18:33:13,R
2020-04-01 18:33:14,R
2020-04-01 18:33:15,R
2020-04-01 18:33:16,R
2020-04-01 18:33:17,R
2020-04-01 18:33:18,R
2020-04-01 18:33:19,R
2020-04-01 18:33:20,R
2020-04-01 18:33:21,R
2020-03-30 23:25:19,R
2020-03-30 23:25:20,R
2020-03-30 23:25:21,R
2020-03-30 23:25:22,R
2020-03-30 23:25:23,R
2020-03-30 23:25:24,R
2020-03-30 23:25:25,R
2020-03-30 23:25:26,R
2020-03-30 23:25:27,R
2020-03-30 23:25:28,R
2020-03-30 23:25:29,R
2020-03-30 23:25:30,R
2020-03-30 23:25:31,R
2020-03-30 23:25:32,R
2020-03-30 23:25:33,R
2020-03-30 23:25:34,R
2020-03-30 08:05:57,R
2020-03-30 08:05:58,R
2020-03-30 08:05:59,R
2020-03-30 08:06:00,R
2020-03-30 08:06:01,R
2020-03-30 08:06:02,R
2020-03-30 08:06:03,R
2020-03-30 08:06:04,R
2020-03-30 08:06:05,R
2020-03-30 08:06:06,R
2020-03-30 08:06:07,R
2020-03-30 08:06:08,R
2020-03-30 08:06:09,R
2020-03-30 08:06:10,R
2020-03-30 08:06:11,R
2020-03-30 08:06:12,R
2020-03-29 08:00:43,R
2020-03-29 08:00:44,R
2020-03-29 08:00:45,R
2020-03-29 08:00:46,R
2020-03-29 08:00:47,R
2020-03-29 08:00:48,R
2020-03-29 08:00:49,R
2020-03-29 08:00:50,R
2020-03-29 08:00:51,R
2020-03-29 08:00:52,R
2020-03-29 08:00:53,R
2020-03-29 08:00:54,R
2020-03-29 08:00:55,R
2020-03-29 08:00:56,R
2020-03-29 08:00:57,R
2020-03-29 08:00:58,R
2020-03-29 07:11:38,R
2020-03-29 07:11:39,R
2020-03-29 07:11:40,R
2020-03-29 07:11:41,R
2020-03-29 07:11:42,R
2020-03-29 07:11:43,R
2020-03-29 07:11:44,R
2020-03-29 07:11:45,R
2020-03-29 07:11:46,R
2020-03-29 07:11:47,R
2020-03-29 07:11:48,R
2020-03-29 07:11:49,R
2020-03-29 07:11:50,R
2020-03-29 07:11:51,R
2020-03-29 07:11:52,R
2020-03-29 07:11:53,R
2020-03-29 06:15:05,R
2020-03-29 06:15:06,R
2020-03-29 06:15:07,R
2020-03-29 06:15:08,R
2020-03-29 06:15:09,R
2020-03-29 06:15:10,R
2020-03-29 06:15:11,R
2020-03-29 06:15:12,R
2020-03-29 06:15:13,R
2020-03-29 06:15:14,R
2020-03-29 06:15:15,R
2020-03-29 06:15:16,R
2020-03-29 06:15:17,R
2020-03-29 06:15:18,R
2020-03-29 06:15:19,R
2020-03-29 06:15:20,R
2020-03-31 10:45:15,R
2020-03-31 10:45:16,R
2020-03-31 10:45:17,R
2020-03-31 10:45:18,R
2020-03-31 10:45:19,R
2020-03-31 10:45:20,R
2020-03-31 10:45:21,R
2020-03-31 10:45:22,R
2020-03-31 10:45:23,R
2020-03-31 10:45:24,R
2020-03-31 10:45:25,R
2020-03-31 10:45:26,R
2020-03-31 10:45:27,R
2020-03-31 10:45:28,R
2020-03-31 10:45:29,R
2020-03-31 10:45:30,R
2020-03-29 08:37:53,R
2020-03-29 08:37:54,R
2020-03-29 08:37:55,R
2020-03-29 08:37:56,R
2020-03-29 08:37:57,R
2020-03-29 08:37:58,R
2020-03-29 08:37:59,R
2020-03-29 08:38:00,R
2020-03-29 08:38:01,R
2020-03-29 08:38:02,R
2020-03-29 08:38:03,R
2020-03-29 08:38:04,R
2020-03-29 08:38:05,R
2020-03-29 08:38:06,R
2020-03-29 08:38:07,R
2020-03-29 08:38:08,R
